mean,std,max,min,rms,peak_to_peak,crest_factor,kurtosis,skewness,shape_factor,impulse_factor,reading,filename,progress,is_anomaly,anomaly_score
-0.014540966796874999,0.10843350938911968,1.023,-0.911,0.10940413919878957,1.934,9.350651698298067,3.213074668222573,0.204839716409692,1.3142540226819774,12.2891316091863,1,2004.02.12.10.32.39,0.0,True,-0.08396634136788428
-0.002460791015625,0.10978975747066774,0.752,-0.681,0.10981733168262023,1.433,6.847735129581664,1.3952499379815348,-0.023853576139170517,1.3005550505838823,8.90585650783811,2,2004.02.12.10.42.39,0.10162601626016261,False,0.1441599444764985
-0.0015954589843750003,0.10984946406227844,0.933,-0.786,0.10986104971344769,1.719,8.492545833428304,2.639947862656677,0.056560666319352165,1.309081836807945,11.117437498799985,3,2004.02.12.10.52.39,0.20325203252032523,False,0.11428784565868966
-0.00314794921875,0.1106217530671688,1.016,-0.935,0.11066653439923697,1.951,9.1807338642657,2.6827791177441718,0.03355008488846847,1.310246113398952,12.029020863804279,4,2004.02.12.11.02.39,0.3048780487804878,False,0.027307680971785486
-0.0011584960937500001,0.10749935762927616,0.745,-0.771,0.1075055998723148,1.516,6.929871568409851,1.5783946520336105,-0.0028921584715915984,1.2978012829885877,8.993596212428441,5,2004.02.12.11.12.39,0.40650406504065045,False,0.19788521549038834
-0.0008415527343749998,0.11051402335158485,0.862,-0.781,0.11051722747318345,1.643,7.799688968936184,1.8624281531683406,0.07741403699776964,1.3019535224303806,10.15483252696785,6,2004.02.12.11.22.39,0.5081300813008129,False,0.0941507285837675
-0.00185634765625,0.10737186617198258,0.896,-0.718,0.10738791213109136,1.6139999999999999,8.34358339052377,1.82203297869229,0.14561675932802473,1.2997285311169209,10.844393384417,7,2004.02.12.11.32.39,0.6097560975609756,False,0.16548078302821184
-0.0017033203125000004,0.10621897924323846,0.771,-0.776,0.10623263552958902,1.5470000000000002,7.2576567093193605,1.4448963659987744,0.0014656274776145104,1.2951883126140669,9.400032146875503,8,2004.02.12.11.42.39,0.7113821138211381,False,0.23784445653510672
-0.0013142089843750002,0.11057860941703311,0.967,-0.769,0.11058641872246056,1.736,8.744292573818544,2.3845540569234327,0.03416131914349388,1.310678881851327,11.460959613233353,9,2004.02.12.11.52.39,0.8130081300813009,False,0.10876000537175856
-0.0018962402343750003,0.10975436897591669,0.781,-0.664,0.10977074854590418,1.445,7.114828042494396,1.4615057334105153,0.00629930133164359,1.2990013123577435,9.242170964399897,10,2004.02.12.12.02.39,0.9146341463414633,False,0.1591082550778392
-0.002017041015625,0.10600452642087112,0.61,-0.608,0.10602371468766728,1.218,5.753429803860244,1.1014436437540729,0.061319784870657056,1.2892541319564363,7.417633147548128,11,2004.02.12.12.12.39,1.0162601626016259,False,0.2082772741262393
-0.0019226074218750004,0.10458645271002825,0.867,-0.728,0.10460412281437871,1.595,8.288392241847886,1.63609854868624,0.10483367184473791,1.2985534411748159,10.762920267458219,12,2004.02.12.12.22.39,1.1178861788617886,False,0.2190687719156998
-0.0018608886718750003,0.10440576658070191,0.615,-0.598,0.10442234914975398,1.213,5.889543809419738,1.1545225133803463,-0.014968726746658929,1.292587799473167,7.612752472518672,13,2004.02.12.12.32.39,1.2195121951219512,False,0.23005483625636053
-0.00175244140625,0.10487944085081766,0.684,-0.642,0.10489408069125015,1.326,6.520863670213343,1.5414655991864716,0.05491531956835938,1.301062282305518,8.484049769370909,14,2004.02.12.12.42.39,1.321138211382114,False,0.2206923890590991
-0.0015814453124999995,0.10365067067184645,0.691,-0.679,0.10366273438415563,1.37,6.665847704144838,1.215237462759629,0.004041749262302193,1.2894220655575805,8.595091115370693,15,2004.02.12.12.52.39,1.4227642276422763,False,0.26131279386382933
-0.001826806640625,0.10470795711576625,0.725,-0.671,0.10472389176238331,1.396,6.922966553277187,1.3682988461680416,0.024804174649865268,1.292857157759728,8.950406861335605,16,2004.02.12.13.02.39,1.524390243902439,False,0.26190950130787066
-0.0016260742187499996,0.1086957682837348,0.962,-0.757,0.10870793053018833,1.7189999999999999,8.849400363967478,2.0724590260877367,-0.038762865247047466,1.3048963200356458,11.547549969463267,17,2004.02.12.13.12.39,1.6260162601626018,False,0.14922326687070986
-0.0014107910156250002,0.10420585682409894,0.984,-0.769,0.10421540638377022,1.7530000000000001,9.441982084457344,2.3669886579075623,0.05815024609329496,1.3000463063403132,12.27501393343018,18,2004.02.12.13.22.39,1.7276422764227644,False,0.1871271418878213
-0.001863330078125,0.10521330186669284,0.676,-0.649,0.10522980038312282,1.3250000000000002,6.42403575354895,1.1526700310009703,0.08359588989286217,1.2870740021167624,8.268209407061418,19,2004.02.12.13.32.39,1.8292682926829267,False,0.23233378454107295
-0.0014248046875,0.10675132239905148,0.918,-0.935,0.10676083037492612,1.8530000000000002,8.598659234628824,2.4550670432878334,0.026973765422056185,1.3098091569500996,11.26260260301037,20,2004.02.12.13.42.39,1.9308943089430894,False,0.1499000104123
-0.001846240234375,0.10560172145723454,0.889,-0.662,0.10561785917984882,1.5510000000000002,8.41713709123935,1.9139070690457851,0.05765100360906399,1.3056675646574918,10.989982887306727,21,2004.02.12.13.52.39,2.0325203252032518,False,0.21725792328160964
-0.0008227050781250001,0.10640111111905765,0.693,-0.703,0.10640429169453469,1.396,6.512895194015891,1.2867130291679612,0.047015554911379216,1.2929223739280007,8.420667915391292,22,2004.02.12.14.02.39,2.1341463414634148,False,0.22328102382683884
-0.0012916503906249999,0.10652067291567878,0.972,-0.618,0.10652850378720535,1.5899999999999999,9.124318519873386,1.9633041034020007,0.17946942737860105,1.3021404422996259,11.8811441531506,23,2004.02.12.14.12.39,2.2357723577235773,False,0.1052567500974586
-0.0013483886718750001,0.10518184895666496,0.669,-0.684,0.10519049149972219,1.3530000000000002,6.359890427945827,1.254478936980436,0.0005211760099324044,1.2964340207450447,8.24517831899973,24,2004.02.12.14.22.39,2.33739837398374,False,0.24411885685052592
-0.00237470703125,0.1079761942301264,0.847,-0.681,0.10800230439164828,1.528,7.84242525908084,1.3875381371192281,0.07318514799019268,1.2923072213632765,10.134822795311935,25,2004.02.12.14.32.39,2.4390243902439024,False,0.16380070295660737
-0.0019612792968750005,0.10657505293881057,0.566,-0.688,0.10659309792566603,1.254,5.309912283389182,1.0225364674782753,-0.004534687198446351,1.2909197620181154,6.85467070120983,26,2004.02.12.14.42.39,2.540650406504065,False,0.17950909136379561
-0.002003857421875,0.10560961350007832,0.608,-0.713,0.10562862258026053,1.321,5.756015605883899,1.612231805636073,-0.0599626600938713,1.3060923268160176,7.517887815878211,27,2004.02.12.14.52.39,2.642276422764228,False,0.1406138429537036
-0.0023671386718750005,0.10742906873283874,0.889,-0.981,0.10745514484796377,1.87,8.273219502498732,2.3155987865544674,-0.03781625763627373,1.307643344038605,10.818420416212847,28,2004.02.12.15.02.39,2.7439024390243905,False,0.11680738799968438
-0.001291650390625,0.10654673201069578,0.728,-0.535,0.10655456096709622,1.263,6.832180559824225,1.2023290082948819,0.13292418156615796,1.2913587252836334,8.822795978642233,29,2004.02.12.15.12.39,2.8455284552845526,False,0.14563768104170405
-0.0017863281249999997,0.10489343899190542,0.776,-0.723,0.10490864841241045,1.499,7.396911615422176,2.017434683384363,-0.013130640994625945,1.307032707608346,9.66800541664487,30,2004.02.12.15.22.39,2.9471544715447155,False,0.21917940972023142
-0.0014609863281249999,0.10486322304910291,0.635,-0.64,0.10487340000828081,1.275,6.054919550141984,0.9570967413089555,0.013844924540234683,1.289053782115709,7.805116946516872,31,2004.02.12.15.32.39,3.048780487804878,False,0.23187004530482214
-0.0016982421875,0.1048905147047868,0.637,-0.679,0.10490426159867149,1.316,6.072203266984027,1.1352691918982902,-0.02227897000438898,1.289537600546436,7.830334430936812,32,2004.02.12.15.42.39,3.1504065040650406,False,0.2540991987638339
-0.0018504394531250004,0.1042352561179323,0.684,-0.667,0.1042516798144789,1.351,6.561045358858604,1.434412997331692,-0.024623805635528438,1.3020024542656492,8.54249715978215,33,2004.02.12.15.52.39,3.2520325203252036,False,0.22997025727566905
-0.0025443359374999995,0.10669887437146255,0.745,-0.876,0.10672920611294735,1.621,6.9802824094053095,1.7143269486039925,0.028506487609761166,1.3014966347515822,9.084814065456676,34,2004.02.12.16.02.39,3.353658536585366,False,0.17913783546657513
-0.001690625,0.1081180086702864,0.645,-0.657,0.10813122588650677,1.302,5.964974453142557,1.3174828224675936,-0.021393781078923303,1.2962673035374042,7.732201350044604,35,2004.02.12.16.12.39,3.4552845528455287,False,0.1898581512353985
-0.0011615234374999998,0.1028676110082962,0.825,-0.63,0.10287416843527825,1.455,8.019505892959286,1.426502408342559,0.0229835121934195,1.296387458345844,10.396386861763004,36,2004.02.12.16.22.39,3.556910569105691,False,0.2230604735765801
-0.0014912109374999997,0.10627495488605784,0.686,-0.754,0.1062854164318593,1.44,6.454319162778102,1.3472119328296017,-0.03865113475636965,1.2923758186126069,8.341406011582384,37,2004.02.12.16.32.39,3.6585365853658534,False,0.21791999104478632
-0.0014645507812500002,0.10491064749679435,0.764,-0.569,0.10492086955028299,1.333,7.281678118706932,1.1663803941882156,-0.009009734546685515,1.290043735345061,9.393683239837085,38,2004.02.12.16.42.39,3.760162601626017,False,0.21265124043515837
-0.0022916015625,0.10742851105763311,0.798,-0.752,0.10745294982354486,1.55,7.426506217934875,1.8640022241690977,0.02086557134418251,1.3045647821865765,9.688358466607465,39,2004.02.12.16.52.39,3.861788617886179,False,0.19506662147030396
-0.00211201171875,0.10678105681252581,0.989,-0.869,0.1068019414032348,1.858,9.260131295422738,2.579939922114934,-0.003548285809022377,1.3075719602356344,12.108288029995254,40,2004.02.12.17.02.39,3.9634146341463414,False,0.1508918642149985
-0.0022390136718750003,0.10715440930270453,0.845,-0.82,0.10717779907814107,1.665,7.884095468166204,2.2355183820764015,-0.07220369217397872,1.3072183572177938,10.306234326044478,41,2004.02.12.17.12.39,4.0650406504065035,False,0.14999140782153125
-0.0013694335937499999,0.10525439765563746,0.752,-0.676,0.1052633059248034,1.428,7.143989953509571,1.4017581318007961,-0.025011032992469876,1.2981962640987532,9.274301068405151,42,2004.02.12.17.22.39,4.166666666666666,False,0.24182183926503925
-0.001357373046875,0.10298306221347636,0.654,-0.583,0.10299200728431855,1.237,6.3500073184764245,1.1634253579081317,0.04887619844516442,1.2928662069080175,8.209709875676767,43,2004.02.12.17.32.39,4.2682926829268295,False,0.2369439728205361
-0.0013387695312500002,0.10184375518204195,0.552,-0.61,0.10185255408401647,1.162,5.41959899743569,1.0846068355776346,-0.013344186974711566,1.296027250678885,7.023947988428619,44,2004.02.12.17.42.39,4.369918699186992,False,0.18319971442075178
-0.003328466796875,0.1069766679721458,1.057,-0.835,0.10702843632250555,1.892,9.875880058781517,3.123223334762214,0.05726072572761963,1.3077049686846025,12.914737423001773,45,2004.02.12.17.52.39,4.471544715447155,False,0.0781823178524339
-0.002097705078125,0.10495687113962969,0.667,-0.82,0.10497783178374197,1.487,6.353722387542196,1.2872550382771744,0.02320068760326052,1.291895880750229,8.208347779896274,46,2004.02.12.18.02.39,4.573170731707317,False,0.2234555419606526
-0.00175927734375,0.10703397059437027,0.745,-0.71,0.10704842790984252,1.455,6.959466986544146,1.7336051729812532,-0.02231986500179019,1.3025197833563107,9.064843431588878,47,2004.02.12.18.12.39,4.67479674796748,False,0.20553488930632613
-0.0029127441406250005,0.10654399836493315,0.613,-0.613,0.1065838058337927,1.226,5.751342759855237,1.068720353158306,0.01955129544780981,1.287502937930436,7.4048707003585585,48,2004.02.12.18.22.39,4.776422764227642,False,0.1707737965674132
-0.00145703125,0.10459717282911031,0.667,-0.627,0.10460732050820463,1.294,6.376226795214446,0.9536161721882292,0.026030021128552745,1.2869549821274286,8.20591684127564,49,2004.02.12.18.32.39,4.878048780487805,False,0.234611743686374
-0.0013040039062500001,0.10271336531170729,0.696,-0.657,0.10272164250947192,1.353,6.775592591754187,1.1597665037393288,0.010379820434618839,1.2920167777836369,8.754179307972926,50,2004.02.12.18.42.39,4.979674796747967,False,0.254295090161186
-0.0025740234375,0.10486679417494703,0.698,-0.591,0.10489837995501884,1.289,6.654058912056671,1.2143407388564906,0.06610500337603037,1.2947747929323417,8.615507750017779,51,2004.02.12.18.52.39,5.08130081300813,False,0.22483559793642244
-0.002068798828125,0.10345324702229323,0.942,-0.613,0.10347393028220624,1.555,9.103742338102622,1.4894622658892924,0.03276482649021879,1.292204011580608,11.763892369692433,52,2004.02.12.19.02.39,5.182926829268292,False,0.17941749585709588
-0.001581689453125,0.10422358247172037,0.664,-0.588,0.10423558358241021,1.252,6.370185470061015,1.5309454622456427,0.08109635427522947,1.2995412720759787,8.278318929123008,53,2004.02.12.19.12.39,5.284552845528456,False,0.2027011214840928
-0.0022109375000000002,0.1031511853000662,0.608,-0.559,0.10317487714282726,1.167,5.892907428989057,1.0898517467675148,0.06434670686865525,1.2897820051817226,7.6005659601117745,54,2004.02.12.19.22.39,5.386178861788618,False,0.2050450447676776
