mean,std,max,min,rms,peak_to_peak,crest_factor,kurtosis,skewness,shape_factor,impulse_factor,reading,filename,progress,is_anomaly,anomaly_score
-0.0937840087890625,0.08407785163685852,0.3075,-0.6020000000000001,0.1260486978346102,0.9095,2.4282175668681902,0.2508535792125859,-0.07262793914047434,1.2050194940924732,2.9300861182494673,1,2003.10.22.12.06.24,0.0,False,0.057452558332239945
-0.09534790039062499,0.08349851825469565,0.26649999999999996,-0.635,0.1268358316898871,0.9015,2.0968766907977736,0.26051464949006586,-0.06721366325786174,1.2012458064760798,2.5205048898416966,2,2003.10.22.12.09.13,0.0463821892393321,False,0.127802559507723
-0.09639257812499999,0.08366536231398278,0.3125,-0.5225,0.12773897252496755,0.835,2.442226726947685,0.1909984178591133,-0.060526096116603034,1.2014550328114126,2.9359794392448917,3,2003.10.22.12.14.13,0.0927643784786642,False,0.056599002676365306
-0.09587578125,0.08340007600522718,0.265,-0.5405,0.12718227964087087,0.8054999999999999,2.080396013904636,0.2544272723455969,-0.0781014035860749,1.2021675027586105,2.5023543640679264,4,2003.10.22.12.19.13,0.13914656771799627,False,0.13140277244527265
-0.09559030761718751,0.0824529612253029,0.3075,-0.6479999999999999,0.1263223515043426,0.9554999999999999,2.4256776182525446,0.3008408101172104,-0.06823696940004155,1.1995173388106726,2.912567250696811,5,2003.10.22.12.24.13,0.1855287569573284,False,0.04465028640026214
-0.0946896484375,0.08307390069114656,0.27949999999999997,-0.564,0.12607374402501623,0.8434999999999999,2.2079419227967856,0.18528679370430146,-0.04199319302019029,1.2005046500062169,2.6534634121027523,6,2003.10.22.12.29.13,0.2319109461966605,False,0.12752474935551938
-0.09522587890625,0.0837268826700962,0.2585,-0.531,0.1269033833132579,0.7895,2.03902238731604,0.16543816268033584,-0.0625416842218358,1.2020907232434213,2.45036859024858,7,2003.10.22.12.34.13,0.27829313543599254,False,0.14738807680586136
-0.0951233154296875,0.0826069104492821,0.2575,-0.6005,0.12607431475297062,0.858,2.042827574102725,0.23623376271009633,-0.05229074276389029,1.199113698591821,2.4494289113291083,8,2003.10.22.12.39.13,0.3246753246753247,False,0.10850856645015716
-0.096394287109375,0.08236117360160192,0.2585,-0.5445,0.12687269888072927,0.8029999999999999,2.0318902473174534,0.17976762414786274,-0.06018616204198993,1.1990968651617653,2.438289537608786,9,2003.10.22.12.44.13,0.3710575139146568,False,0.06698733461607465
-0.095052734375,0.08214845422954364,0.2955,-0.5165,0.1257273931361464,0.812,2.353460467628834,0.08816136297915111,-0.05011270223103882,1.200540322129065,2.8241202893016446,10,2003.10.22.12.49.13,0.4174397031539889,False,0.059211628736330235
